pkg_name,sha256,vercode,with_iot_lib
com.imeon_energy.imeononline,0729C5103A6618C000236156B3ADB072F0EEA3F614F1EA3735EFA0C4FABBB321,3,0
com.appsforlife.heartrate,072AD47CE8FCC36364373397766427AAEA1954F14C5FF9A49C6AEE35AADAFA00,1,0
it.luca.Skp_Free,072BDAD76D6A2947BA80157F4EA73B3D44488D2E2C52D870979AD202B4F0DA11,7,0
com.tenda.router.app,466A991A49E62E8B90CBC1D382567FC72BF4895B762C738BC8B836A7A2622EC9,52,0
pl.fream.ambient.design.fireplace,072C90189EA313A284259B0D90C86A1C95AEC53C6207EBC435C4656757BBBD6D,1,0
com.whoop.android,8CA18234A701B5D19F7B04E425926465CB79690DD88AA84C70ADBD7DA9607EF7,26640,1
io.houm,072CFBBCF8616E3BAB40B234DAC0B87AA1326E4754AF1CDFB96ECA859CCD2001,1585,0
com.appfour.wearbrowser,2EF2DDFCADCC64D6BD76569FE6387994E49555A53A17A960A89D733E927D0E0D,2008100010,1
com.thibaudperso.sonycamera,E44C113644732551290515637F7F90D444A255AB542E7668B29EC8DE524CDC6A,24,0
com.akl,E3BAB414C4820570EDAAED1534117FEA75C7A91B853ADB89B2A028DC8D65EF1D,136,1
com.crrepa.band.itouch,C18BD9FC516811844A57C4AC2604DAC4497C2356B9466A97A944457E61CBA7A7,6287,1
jp.gr.java_conf.preyuk.runnersmap,AD417858EA182EB45D4B7D34895D4640957B4542352F458FB149BA4E0FDBD15D,216,0
com.goipsy.IPSYApp,072F220ADAC7622E8C7EB63F80382DECA8AB4FF138B3387D8AF8FFE067D17303,10809,0
com.ceadoblender,072FB47FCA0608D393428189421D71AFED6964C871633F9C211417C4D4BED3BE,5,0
com.trysens.app,072FF0916F1FBD0B245A216AFFEBFD4FF79C768AB8519FBB051237EC60FB9E63,10605,0
sk.trustsystem.carneo,AB91E28D939BCA756A2B4F740EB00362B4621508700379AC6C536457326A459F,29,1
com.lansinoh.babyapp,889BDFC3CF6AABAC35708EFE2C3123D1CB4412C18B66DE2729A1F0D4E59B0E70,133,0
com.thermometer.thermometer,89A36D8CAB30B0FD8E734EBD2FAEAAE8367F029E364CEB101584CCC842E919F5,22,0
com.gooclient.anycam.controlcam2,28E042B1E50952B5E5182B1731CF25DA1001691557AA8CD6714F0C03E897CA80,259,0
com.binoculars.v11hdzoom.camera.photovideo,0732F8CD383C0ACA22B7496A451154DD474EF4C6E73D09D63405D661AE1DACC9,1,0
com.quantel_laser.QuantelLaserControl,0732FC4E729DD658FDA05E7783302A9C021430FCF8539D2084BA8CF6EAC99FD0,35,0
com.AJAOLLC.ClinicGymApp,78911DB7F5FD117447BA275C9B7356B550DB8163A26EFD60A6C15ED9F0FBFB28,18,0
com.uniformagri.TIMRDS,820EDA25DE081D13B22A4807CB187BA454D8A611C593258FC1B8E9D8E5CA7A74,872,0
wirelessdisplayfinder.agillaapps.com.wirelessdisplayfinder,966148C854361E6D84416EC549F0CA686F926C9E984DECF2CBD4B10F1761392D,11,1
com.anker.ledmeknow,BEED0AD6C70AC695C793474146399E395C2296BAED44D6A8F86F282CD8E676D4,100,0
com.augury.apusnodeconfiguration,073713B6115D4591DA6F1A50DF0B8D3FE7115DE7B56B52C9A607B7409766230D,3657,0
com.edibu.smartrvapp,250152780B351145DB80C64C34BB04E6022C43F8DA4CE6A19BFE7793C7525997,20320,0
com.hantek.idso1070,0737823221BE89DBB97AF3F9DD8E4F7A97918D849532DB04692D2120B7B894C8,82,0
com.eyemag2,07379314C3B60A53825172DE8F07B63A109AF92003B5EEA265420A04819EC966,2,1
com.zepp.zepp_tennis,9F84DFE4934E6C086F1F1C5CAA98B2C401A8A0F6ADA9ED76DEC193999AE6641F,16,1
com.sparkevo.bluericci,74F5D9AC436CAC49EE78F4D2C1A679D1761375B65CB4B985B2930E0C8B843A39,36,1
com.okin.seating.smartsofawifi,0737D42BA04643D70547F6708417EC41FCC9CBCC3984AFBA629014F5762A2917,5,0
com.vialatm.vialatm2,2E536FB525F187A1E301AC468B843CAE0B746146F4586A7D2D412ECC9D680837,9,0
com.ledblue,0738AE4342C7022F3313A9036C2B9A90FE475E83918DDF56FD5A8D2F2A6EE188,3,1
com.iotsolution.arnoo,07390FFFC413B64B8969B6FAA9AE9F6302BEDCC357F3C691208749DD8AE0CF60,2009011730,1
com.monnit.www.imonnit,0739B210B7372CE2270FFE04FDE69E72C8ABEE009DF852ACE1900B7B1F900BA7,4,0
com.philips.src.hss,37EBFF111F44F69ACE3C93A3A7D74505C3FDBA4A2B1A4AD0DE938B007422158E,31100004,1
common.Module.Bluetooth,073A753F71FD00D5FC87D008B0D1405EC3E79F4487FD05F5AE0FFCE247002099,22,0
com.starvedia.mCamView.zwave,6FC566497B81DF60CF98674E0D5FFFEDA92220C3A78E7A3FC78EDC2985D5983E,240,1
fox.summit.FSHome,073C79DB2021D455EB5A080407CB4E4F02421618DA5F5FB52BAA330DCA0B3C7C,19071712,1
com.tallyos.chronos,93DA1549F034B521FC56447DE621A77186431E9B2EDC852C1BDB575F840D34B7,20003,0
jp.co.minebea,1F2C07AD32EA09745A98B14B305E530D2BCC66D66D1C942B7A5ED7E4BE90D19C,16,1
com.solutionbee.bware,A2B235F9764ADD1717966BBED874D0696E701A9D722D0A3493A339659E78E019,2139,1
com.parlotech.beagle,BF6883A674A48EBC0DFAEE77E49DC4029AD0444BF1705582A254B123715415F6,84,0
com.ppcw.smart_monitor,9DFC5625EC73777AE92BA60EE8DF79935370C963E3DDBE330DC08422658AE10D,198,1
bravura.mobile.app.onlinedoggy,FA1D0D74963388AF48198DDD4D34A76525C02E81BDDF2191E0B3924DEB72817C,9,0
com.brilliantts.ecard,8DD5B78374C90F8C5C1EFFE1025B4DC712B7701447F38392465728496B11EA0E,22,1
com.dlk.IPCamViewer,9535D7338C3A00651CD153E759C8FFE79EB19831052E12A121F3794C24720E59,41,1
es.jma.app.user,0BC9A1EAC73FC0AD3D876112341C2C25DD6C3723A1094177A1534DA0FA765BB2,38,1
com.keeson.ensopowercommand,0743EFEEA72DC424C1E7F96F1779AA9D1D837D0962CE510E79274D60D8A0217C,9,1
com.kostal.solarapp.android,6FAE351B0318C53923E8C85FF3744C76420D1DD5E248994BE294BC323EE9ADCE,104,0
com.app_wsdled.layout,2AD41F0D27E3E973971695F2AD7A1AF1796D46E6270C25A4A9E4A772F78FE800,1006,0
com.weedle.mitsubishi_ac_remotes,261C6F4E26C5D59F873CC4621551150DE01A88B718FD94A3F5878080B9A1F457,9205,1
com.floramobileapps.RokuTVFree,BCA8F8330D3E5A85C92A4E698BDBC2105FAB6096FC0C5D9D8CC34108357041EB,37,0
com.orcam.androidhearapp,C2C634B592E168111DCFB942FAF85C9E154DF6F1F719531F34DDF13CE568B472,13,0
com.rexton.bxsmartremote,0745F00AB7DE5E0F3D69F4D7ABCB898655D69DAF8F824CA97D580E6D27A5DC31,260010207,0
com.osfunapps.remoteforsamsung,CC9E937A26B8D840047504ECF9516347D0FFC62377BCCB28103D917D16AA268F,9265,1
com.weedle.projector_panasonic_remotes,732B7C1E7E1A0A24A10C08870B64B590217795639694024AFDA5A70432FDB34C,8300,1
com.OnSoft.android.BluetoothChat,9ED813BC6A2FC8D4ACB64DF746D8D08340DAC53C3692B3E72A6E8700BB34DA6B,252,0
com.pointblank.Smartflow,58B7FCACB2F8785125E3FC591DE03BA69E66BCB82DB78BE03097490C042400E9,20210212,0
de.myaudi.mobile.assistant,5FBB5EF1CDE8AE316ED4F43756A9A27264BED9E73DEE08DED9A2A0A44ACDBC9F,700234689,1
my.com.salutica.fobobike2,0A9BAD6092FDA2C7055AD458B72E82D521060EE681C9FA8519398FD3489EB9B1,40,0
com.perfectlysnug.psandroidapp,07487BBF321206E805F5D9D28A6AEB429AC4BE8EDFA27CFF7FF36F8D65204128,21,0
com.abb.freeathomeflex,088D34D7E9E6D2FB9BAD90D270C1C684961FBB1B2BDB57940203CE6BEF37B1FC,13098,1
com.dmholdings.denontravel,906CB19D97602322F18DB6A4CA440E7989AF2FCB846FF2D023A8EE59E55CDF4A,31,0
com.strega.stregattnprivate,BE4FFF4D4AAE39FE9AE6E601056BE4FBB1C02CA13597472EFEF18143FEC196FA,37,0
com.diasemi.bleremote,074B79B480E6D558D0103D91B62F59525020FF912B78C802EC23228CE4A438EC,6,0
com.bugull.kangtai.zhuyu,EEDE2E773A60713DC19FBBDC16D764F89FACE0534263BA09EA211A6EB4A4EB14,3,1
com.noxiptv.noxiptviptvbox,C5C02132EEF0C7A19F6D2D99D300A696635BEC39B1157284538D96F92B3433CF,81,0
tw.com.align.mrs,BFFAF91C9B84A8F719817DD4C5F89CEF92377BC64570F8610C1590933DDA5D08,32,0
com.appnomic.cooling.master.device.heat,B05A94FC43F5598B16E56CF0E57EB0B4CF245A7A3AFB0A82726FD92D31C9BE9C,31,0
com.trainerize.Trainerize,FDF27534D04F1E4A4C057861BC0480C2CADB009BA5C20FDC0FA7B85312B82C8B,708000,0
com.digitalwatchdog.dwmobile,2ED7EF638584FA202DA7E3C70EEC5E7478F26A92D3BCA21BCC59F086B9BB7C6C,32276,0
org.jght.sjcam.zone,9F2CC839DD1257736FDD8D5B4782D33C464C9E4F4992BCED5D023D052A13FA4B,9940,1
com.naja.droid,07503F41C1F5CF0B37D95A2DE3168F2E04AA84C017102B6F6E82B40798241940,5,0
com.orpwand,38C8004846CC3F1A2A77DA884404219AFB340A387A9557CAF91BD96C2F4B8C16,22,1
com.hexoskin.hexoskin,6A25237F7970E2555A71C342885784C234C1E53AE23EDA250AB3E6F0D81F37BE,95,0
com.logmein.rescuemobile,80924933BB9710EE4FE6303ECF7E8FBD64AD4EC064A85835803AAA45BC564448,8100108,0
com.buildinglink.nexus,84B548A36A5B0E1135B48FDA090EE4744125A7AD92CD9542AF32B149AD30A5BD,454,0
com.getwagz.wagz,0752612A76D52C7137B2334D6631D05757242AC8736EA5387228E67318BA14C0,8571,0
com.steelmanpro.chassisear,0752893F9ACF13CB67BFEF008ED59D8BC0B25D5E17938D133933A56EE883599D,5,0
com.treeteam.auto.headphone,50C43065DCF45298D738DA29FA26031F09953011E480F5FE42B27FD7A6699D9D,2,0
com.yosmart.yolink,8785D13B7469A68B294E2EBC37A3D11EAAE9A8BF1F2C30D7F7F037CE13AEAF65,85,0
com.gau.go.launcherex.gowidget.switchwidget,C61FA0A5957E50C507A89634A0F03CF923FAF4BA534AB8ED9631D76AEA4682E4,45,0
com.ti.smartconfig,46434238C186F17DAC7503D113244F9B80F28D9C25AB12BF7019677E9C8A975D,19,1
wearablesoftware.wearcompass,62F20C1E8990C2049D5E71AE31DF8FDDD19457A85E37A687099F7376EFDBA073,4,0
cl.paralelos.openpfge,3B91D718F8EC309BBC037365727B6C0AFF26DC196542A4018A77CFA5095379E3,5,0
net.pierrox.indoorcyclingworkout,1DDB2A37C528DFEFA500186B9D7EFA492219F98C422B18267543F5F6C40CCDAF,25,1
com.viaberry.pinpointgps,075726686C9D53CD71EA16565F789D9AECC7F3DADC1FDD50B9349F035848C020,9,0
com.gps3t.watchdog,07EF8BC376624E2B245BC21988A7DE709BFF581297ABDB11FEC38E7C7DF9CF9A,604,1
com.fitnesskeeper.runkeeper.pro,8E98295F557DD4E6AEBFCD5BEBACD98D6218E0F48B0B23FACCD0E434FEF25EEA,13229,1
com.sensornetworks.smartgeyser,BAB87E22578E3CCF3D79649D88548B52789442134645B79350A3402E4A80C656,166,0
com.hinteen.timex,428782792CCCA6E9AA19D2BB03F489830DD7EF0F9C60AD9506591E39C86F15C2,15,1
at.steadysense.femsense,6142C23CC0592ECE15DF18ED65D7174ABE23756E839585E24106F0D55B43BE9F,36,0
com.chuango.b11,35314CD9C2520165396B5FB3B91B4984BB5C7F0AA726580683BCD0C5DDDCCB89,1020,1
com.types,A3358FF429A0C2B40E42C1F29CF6B21F376DB6204C8D428BC3C50B0D7EAD1409,2021033101,0
com.dias.SmAppIR,3BC2868B4199C0E2C445E47596A0177AAF97213F9BA9377D5C858D748B721895,400006,0
app.breezometer,A2244E1794E1F53754674986C916042C9AC6FFDE6EADCAE3E1C68392F2BDC97D,36003,0
com.ilife.home.global,F43A814D6849D0AECB9E859012EC2518604C5FF2821B7203352F6C04F463438B,23,1
com.dcs.mitag,9F9EAFA804C38EE498CB240434A31EC3207A7C26CD439A3E98838CBFDD9F9824,703,1
com.oceanwing.zolohome,076094AD82A0C2112ADE62A615B7848CC1705E7C50D3DDD5151688572B96A496,4,0
net.vitapulse.demo,8DF83D5EBB82789183E578762272EFE426AEEB43E783A062C2A9FAD12E418AF8,87,0
com.vtrump.smartscale,9D5A094DB6FCBB252FE468AC6F143CA73FE15DE650484E6FE5FA15748C443592,143,0
com.trainerize.lmcoaching,6713A5914FCE25AE2A0AD907AA73343FDC60BD8E8A4632582426B5A1ABBCAE80,708000,0
com.bosch.virtualciss,09E0E8C65F302E600233FE4AB422B623E998592DD1D644526143AFAF5F784613,12,0
com.electrolux.myelx,CEEF39F5FF08D0C87743BE073AE3FC6DD00E7161FB0DE4C4BC3385B3F6CF9E96,30900003,1
com.gsm.spotshot,BC1BCF6297AC2EE17ABEF96005C4178449283B59CF127C875C9A20AE3F340BFC,1127,1
com.hdip.ConceptProLite,07632D8AEF5C139141D7A40F2E544B58DC4D2EF138B5B176E39D8D84AA442E18,14,1
com.sap.mobile.apps.assetmanager.release,BD817CBA4AF0B11F2CFBC587A63CB3331FE2E53E1BA8133E9386E3DAEE3F68C0,20210219,0
com.gulfislandsystems.bleviewer,0763C67AA190395F2FB0EFDC7B32C56AA208CBB779958F0357429B78DB55AC40,3,0
com.whistle.bolt,0C5FE096D50405E4B50E8A0F38A0A73879877FCE0744FED8B63516194CC425EF,314004786,0
com.ixellence.ixgyro.android.demo,DCBA3023FA5F5A5260C95BE2526495ED9FA063C82E26629E8C94C5D7FE9B1832,126,0
com.allrcs.sonysoundbar,076408E5A588E83D071BC7741E14FBA5847663ACB9E7DC0AB71E57E36687B6DA,12,1
com.in_so.automate.phone,4A40AAAACF2C68BD0532F3472EBDC243C22AFFC782B37222F7265F6C5F1534D9,6,0
com.senssun.bodymonitor,4C2C2FCCA7D722C4293E3285333057F8ACB910D26EC66A25C0A89694A74B8B36,96,1
com.lfx.thermometerapplication,E58DB670D8627FFA6ADA0EF0C53607B6BAA6DFA258E50D75402CE5FA11E86A58,69,1
de.athoe.g_code2grbl,797B3F501E1558063E3DB717C62D7A418F1C557F848A4A337E8BC5B4FCE5620D,208,0
it.challengerapp.challengerindoor,35D66EDFE25795A37D9A942D16207E6E681A4FF2E5C87DA6863A5CAA84EFD4DC,250,0
com.blackcatblues.cellalarm,5FF5777E2E717D81F7D3BF95E926AF39F986E2E66E4BE10EAEAB45522217DF11,51,0
com.sec.app.samsungprintservice,76794EA712E44120300F493E971C0AFB39DD5E017F804534DAD41C9098458B0A,3700,1
applications.appytech.it.aernet,076BD1700CD0B0AB530D21BF5DA14711ED7AE8C27392EF2C8B4F63C6A0D57A83,86,1
com.greenpeakdigital.ambitconnect,076BDCDAE3B72365E2BEA06F997929A6E4339E9FCCC42A5E1189802667AC9CB6,237,0
com.trainerize.zing,E451F48120FC599712838E8639B74092BE82C76D64A485F34A2525E8BD8EC26C,708000,0
com.envrmnt.enginesdk,076CF692726919FE0CBF611777C276438DF399A4F6C1AD312435807D07E9EE74,3050016,0
com.exacq.nvrclient,E6783F94CC1A91FABCE7C267D901A24A87CDE5A1A0A39BC511FDC02FC713985F,254999902,0
com.crowcloud.mobiletelesikringhome,B6D8FFEE255BAA5810CED0B8987DD324DA8DD14B774845C5C75F8CB538F046A1,256,0
com.o_taiji.digitimer,6098F0BF4326B4FFAF0897F67FCBB1ED44D33F488531F110C6B164632E64DC46,50,0
com.ult.touchtotune,15B9538D19C7519BCE91255AD3A39968B26AC871F555EDC8445EAD2E2899E980,5,0
it.opera.doora,66B3B2B1129BB96D2951BD384183BB693BB3396E1AD62ED317B66508FEC84E38,100045,0
com.wasserstein.smart,8BA5EC51000A3167A41F33B20882C8C348641F02B836CFA7F4FF7382331B5925,25,1
com.slrbooth.pro,CA76D7465DFDE4E84CDA30189E948E97DD1C6B511367D12912EE12E264E0670C,169,1
com.usr.bt.thermostatenergy,882343DC797BAA62D9F46BF0AC9FE37A34E6CA4D45AC90C6330A60D1DF39F388,6,1
agency.rain.android.alexa,0771D40BA58DC0CC58E1A840C7B0FA5E5260C034371CA9DCE3A76501F2EBDBF3,1030231,0
com.creative.apps.sbxconsole,0772AD31A47E38E173BD8E7F29F484B4639680A194DAE809F089F94C726008B6,10105,0
com.naviter.oudielive,0772B3D6AD3221F4B708B3EFD419FD61A1E74A8FD4E1726E80BFE79877C8B5D1,22,0
com.weintek.easyaccess,5D718A5BD78FA323338BAA3502F4B4518935002730FC38049833C01A603E2E33,200,0
codematics.roku.smart.rokutvremote.tvremote,F72D5D93533521A3636C311940EA886012894BCA71C21993769656A092B80F83,28,0
com.maidouen.activity1,07743B17084F9558C42DD077A9E9A55A88EC202D01A8FBE52F09229BF32C4E8F,10,0
ru.roadar.android,0774713384AC5038C5E595E0428700D14FDF810B0BDB16E0444FC294F554EE8A,284,1
com.dayan.rvleveler,993BDF3BDDF7CE693EA3FEFD48AD05B9F8CD6E9B15E79D3C3EBFD930FB0EDDA2,20,0
com.bct.mazoon.app,D00B3921AB799DFF9F98F88462FA5EF6A5804D652839C779DC7E6A632257643F,9,0
com.cobi.gs_911launcher,A2FF31B4FAE6AAC1DADAE4925527A0BBC724EE58A519B96F65CD3575D4B32DA6,12,0
com.devmel.apps.airsend,200FD92482C6788C50B7FFE2A1446E52A86DA0AEEF25023746D46CA845DFF965,29,0
com.dc.matson,0778410CC03553E2299D2000BD7B5DB8B065A7D531D4CEF1B7F118EFC501EF79,7,0
com.mobilelogix.smartfieldmobile,D5B86F5AA84B337ADB558FF8644D7C4ECAFA297DA6BF0EF22867E9D4FBC0148C,104040,0
com.rob.bluelightfilter.nightmode.nightscreen.eyefilter.eyeprotector,99FDE3ED609F668B9C4AE22DA6844999C3F0FE8164C66ABCB240D2521C48B0C9,4,0
com.technoskip.sylvaniatv,E596638F54EC42C8BFCB9BF2B21F9A4D75CB1EDBDE51C8B03C65D1719F828C5F,9,1
com.jenazads.android.rgobe,077C22899763FDCD12DF3D2A53DDCF7B258FAB3DBF0F73CC2BA8D21FC482326D,4,1
com.exceleron.myusage,4B75F5B7BFC40A109805592357CB8EF2DE34E3EDCCB8E78E0AF71A494AB4BAA0,121,0
com.zensis.smartone.easyhomecamera,DD2300C213E32CEF1FE0A6F3BD4A8E1B06033445FEF15A9F288D5BA961AD45F9,111,0
iFly.GPS,B25B39133D8CD98CF13898E6EF45C183A6F885440C3550C4BB6689963FA061C4,110126,0
com.husqvarna.automowerconnect,85FDB214D9BC37732A3FF6F89CE287789DA2A916A94241561CDF0B5ED20BACE8,310085,0
com.embedtech.sony.cameraremote,7D1C0335B29C134021E8BAEF62D1C4EA3A98C1D75825B5362225C65A70FF835D,11,0
com.HeliconSoft.HeliconRemote2,EABBEC9513C24B681B82C46663B06855400C8183E7298028B2C8E7FA0892A6A1,141,0
eu.tresfactory.lupagps,87FE52F843C50BD60D0915B0F88E01856B125A7C27A11CBAC0B683EAA809C4BC,611,0
com.exatools.altimeter,1BD72E24341AA732FBD9875802B00516D78F4DE97F66A1768F5995E54E06EE06,91,0
com.h2optics.hydrocolor,07816BACFB31C881274BC2D453EC89466D1100FDF80EE6341935993663249576,9,0
com.sonyericsson.extras.liveware,1FEE4D3B91E55909E6BE26C68BA41DD4685F82B3E7E0D2ABFFB0D8A091197BE1,507360001,0
com.blipcare.blip,A9129AC87A88C648CE0A88080CE789BE0B090C9BBEA876E3FECD3AF40023AC16,12,1
com.ui.app,7F1BE7A68F474565F5488ACA6660E0F888F5CBCED7562A1A4A4B42F3709D0193,27,0
fit.uptivo.uptivoapp,3A89F5F6D781716F97E859C51CD002B81C99DCE32FCFB82525DE430D42F07F29,12700043,1
se.skapandedata.nexahome.www,DD40CE9AC88CAB424DC2AD3101FC37667B7933F54B206782FBBECED3E548CDC3,19,0
com.ztacom.mesi,078628C7C9EDF659BABEA1EFD38238844D6654A4F620396D7BEAFFA817008FB8,9,0
com.ihtusa.ihtspirit,0786F875F0AB479730B3F363B1A97B5F4AA9391227517648A11C0226F21D4248,7,0
com.huace.gnssserver,5EE7D6FDEAF1ADD0ECF2974CD49A8687D4806C7375119ABCCB87400DD0465369,198,0
com.ameri_pharma.pharmawatch_mobile,078751C117C5545ACAA90CF81CFAE36EEA758A8B926A4735CAA9AF8C8D236F18,200084,0
org.mopria.scan.application,29977B5BB34FD2A9F5BB8A680B9CD6AD3366C34994B1980E1D488A6040CCD280,1005006,1
com.infiRay.Xtherm,A19FA512A50C331EF5A40E351DB8E1ED624B4EADFD7A09CB3A3DA8D1C401EBC8,14,0
com.odometer.bikeodometer,501C8AE7295830E5DCE41DC52ED28135045DD1284B1A282EBEF12D136EAA6246,45,0
com.cip.droid.ipx800,1E1910B71E5D43AE720CB7B9804F79B4FEBB7A4D09606488F68F7B097C1225C9,5,0
com.atomicrods.atomicapp,55F9BE8DEECE9BB330CD1D6AB865F095DC502D3E8A6736FA5A243D722C6E087A,23,0
com.fynoti.app,E38EAA19375F26E747C2B00505342A855306863F3713D033C3275FE6F38996EC,30901,1
jp.co.soliton.stc.ml.zaoandroid,CBF19B303DEEC68C14E6B54182DE09C2B4B6F6F20F1DED846BE36D5FEDA6D9DC,22,1
com.levstone.mobility.trustedtransport,D0650A33EAF0AFEBA4C10E61A1DBC064CE1D97DCB421404D268507CE3C78A2B6,137,0
com.honeywell.maxpronvr,11BEE317EDF39848975BB75B1B5279156171CA222DADC0E88E3E2036DBB740B1,104000004,0
com.zerozero.falcon,0F754BA461F7C18B9966A5863E8C86953F72B87C24F4F9DD3B54422D142A8F2F,30,0
ch.digitalstrom.androidenduser,4D28D9A07558D33811D78FC1FC7F84F8337942161D7478C6FBBD9C97C939F74D,1804,0
de.fastgmbh.drulo,8D9D989CD12511CA9A7AD0C81F397C0EF80CA15748ED9760E8662A1BFCEC749F,17,0
com.w8.w8monitor.android,A70F11BFE28C6EE4AE6A7C224FF16DF7719031D63EFC0E919D01DF58099605BD,5,0
and_astute.apps.astute.lockvue,18B5BE9D89137A1B60423B9FC761CE42FB42D20CF533C1E07476CA73F14346B5,210023522,1
com.isocketworld.android.isocketsmartplugs,B730B936354561A7E065F60B01741B59C4C12954FC4646D7F2B3CF3A9701F2C9,9,0
com.app108.vision.watchwhat,62C1D93FE8B18B9CC4D21EF4F78D20FC1A10047D7234C9D3680F684C97114B7C,114,0
com.e7energy.audit,0791BF985DCC52EB4BF7484686A4B025D5F37526D07EFCDD0BFEDA4D97B33335,20200403,0
com.provisiontwo.isr,1BDAC668A373688D9CDF497D40790B9F59CD7244DED6B0EB856C9037F68E3FC1,1851,1
com.frogblue.go,DC241A71085CB4AE5B73C60F72A45478BC9C05F1D7D283E495E7235872F51935,195,1
rudratech.photoeditor.videoeditor.rotationcontrolapp,079264D4763AE043378041D77CDE55381E6FB649D4F4268130CE8722C2417ABB,1,0
io.kodular.leptronics_1.SmartCmdr2,0792CE1B62422FA8A0CE9E0FC019C56C09FDB1B783153D4BF767DAC261444A0E,2,0
hu.tell.adapter3g.android,BDF78C65DF4C871E92DA4E3073F26513295680225E344ABCCBCEAB18BEC764EA,704,1
sigNolt.bt,F813DE6243A1422BEE15C7A0FDF23FAF5F0A6B6CD7FD40A81EAB0CE0B801374E,5,0
ua.com.viport.vhome,EFC2D1E3970410C78C89113A261C5E9CEABC38AB88ABA3A598793F9951DCD15A,2706,0
com.tiqiaa.remote,79577981E8DE6DF9E19A13A260D0FA45C072F394587BD175F88C2518CB2657EF,458,1
com.ldvsmartwifi.smart,B12A4F27576FD6579BB6C94EC1702B8DAD4C423B70EF3CBA875A711E832406C1,4,1
com.FM8LEDcontrollor,FE4D84EEDF8BC0756C22CBC12B3ABB9AA9258B5C92A5C248D8532077ADB97CFE,23,0
com.sl.fdq.activity,A587E81674ABA1AF8A35C98F1DD4DBF10DF3F5A1BE90BAC42C793CC19CCC725F,70,1
com.satisfyer.connect,98E8F290155BEE27413A4BF994FA54D8E280A0523713D13FC3F77AF1FBEABB26,81,1
cc.blynk.appexport.airiusfans,1CA94D4DF37A45392CA9154C36D7CC142CF1EB2FA6D1FEF7C5D9DD7BF33DCD81,11,1
com.fobo.foboultra,D0A95F238D5416DB02942824333E8F3FF433C9B9A5FD7B1FAD52487DD826C19A,36,0
com.en_trak.sbos,37417CE11733D6E4E31A5DC3AAE06789BE63020790B1E112B928AE13C26CF870,241,0
com.dexcom.cgm.region1.mgdl,079A426071785FC1EC068E7BD59B29DFD0A279F77CBD98DE2A5B337A9B630577,1071000,0
com.youfatrn.keypeo,3A7A0DB32F543276A3A9E23FEE991D8B963F7823F2DDD2F1C9805AB20B8E36B9,63,1
com.kingsmith.xiaojin,239C170F6AD4B13BA15F6BEA10D9AA3E8495559190E9CA726867986020396C30,2220,1
it.metasystem.metatrakplus,079B4239832813050B53B36B7DB62379CC921473DC34B019405AF95B6DE2B182,80,0
com.atera.ateramobileapp,079B85129DE455B36A9C9DF330953421E765DDDD9BDE992A85AC1431623BA673,110391,0
my.com.cse_subaru,DDD1459F1D4A682F55F3F13E7D1356D7B043DDB1D814EC0903A66470A1F13C4B,10168,0
com.keqiang.xiaoxinhuan,A949F04C1CC457360FADD87D18F9768BB6507282142C513F889A16CACB8F3042,39,1
ru.starline.key,6D52B2F3D0A49F40B50801389162E0F1383646325A5C1951549EB3ED7DCDAA3E,52,0
com.blaze_app,079ED70315E908A44906A94CC688865BD54BBCC8F1F9E9D8B9386AE9F2267E9A,3,0
com.zoqin.eSeek,079FDFDAFFE7F1808CEED75234CC7D17B934456DEBBBDF7FD5B2DF7EF4DC837C,1,0
com.kses.sog.Android,D026DFF1553815AC87A9601FFBE6C76DFFAB3A6E30AD4A2DAF0877940C5B0401,18,0
com.ginstr.fireExtinguisherInspectionReport,A947ECACE3FB5781A106FEF7CFCB64E3141721617DE29805821BEC2BECE1C9CC,20190521,0
com.rockwellautomation.AppPlatform,370EB936A6BB0600028B16EDDB1B150F314F1BB3D8A7CA96813FA7C6CFE7FE8E,40300,0
com.oakter.app,B5C4A6106BF4D390850D8BF39F41FA43FAF0FFC5D1D2E0D194E7B8639469CE6A,142,1
com.zte.android.ztelink,07A0C97887AF415F912C47BBBBDC45FB7EF54B1865D76AFC258B2DDDBBF02412,20200908,0
com.teleeye.gViewLite,13FB83967DBC4B4841EDA0A737CD1F9597D411E3E95165AC92A9C62D46CE22CC,169,0
laica.oca.app,4B1B6E571CCD12EB47FF75F26ABADD813176A6C28E5BAF09B91B80ED9F00E77A,20392,0
com.evisionhk.evmappboard,58EF1BE8B4C9EE0F1E8DECC7E7950236B282649EAB863A9C291401023A26F8B4,334,0
com.sony.songpal,F2A0D33444950AE5F5B3910A9A84905F2EBD3DDAC9A2F0369100009EA6B241A8,6000150,0
com.formathletica.formandroid,C85E94AFFEE6D5C0D87F9538A8759BBD949B75DEF3A47DDD4F03C0695DD93DFE,1027,1
com.root.ccmobile,07A81F82955B17A2BD0AE76A7B32788140D8C2E74331801DC24470EBFC59BEC5,12,0
com.ge.logiqremote,07A8E24C383A500EAEAA172C439A9FFE5D480E097402D54C8AA207A66018CAC9,5,0
com.dinalinc.hatwasettoremot,07A8E9EB943DBFAB3159616BF5065A2B1DDDE56DED5D6F1BBDDD0294D3590CFD,4,1
com.elstatgroup.elstat.live,CB23AC16BF80641FCD1D2F91997D6707318899473ED0002C35F1339B5500CF74,301320,1
com.sportractive,40D0CA3C973A074396FD1B7B28C68EEC81D99376F919E1124087C7932F156925,208,0
